







【狂飙】,#genre#
靖天卡通台(農),mitv://generationnexxxt.com:19806/31373da9de144c1fbe1f505bcaa978aa
达文西频道(農),mitv://generationnexxxt.com:19806/beaf5c1a3d7b44e1b4a99bcc20cd8ed7
TG群https://t.me/lfy6666
Nick Jr.(農),mitv://generationnexxxt.com:19806/002b860a0a6b46c280d4eef8c2debee1
国会频道1(農),mitv://generationnexxxt.com:19806/4cfc6c926b9549c7b886205726151a3c
国会频道2(農),mitv://generationnexxxt.com:19806/3f4b0cb786764e0c942390995ed9ed44
MTV Live(農),mitv://generationnexxxt.com:19806/644b68b5000c14aa2865d9c1567d521e
Mezzo Live(農),mitv://generationnexxxt.com:19806/35c919f9094445e98749b1511bb4aaf4
CLASSICA 古典乐(農),mitv://generationnexxxt.com:19806/bfcce4097e7b43c0affa24d6ec263175
CMusic(農),mitv://generationnexxxt.com:19806/7e72c3e7a1584bc096789ccd40162bc4
爱尔达体育1台(备)(農),mitv://generationnexxxt.com:19806/7ee39f66b9f448979335e4067812760f
爱尔达体育2台(農),mitv://generationnexxxt.com:19806/d833228c98a04547a6005f206d71117d
TRACE Sport Stars(農),mitv://generationnexxxt.com:19806/e52cafc2a2864446ba65c2b1e787ef52
博斯高球(農),mitv://generationnexxxt.com:19806/a6c1103f5d4541fe87a2fe2617bf5b90
博斯高球二台(農),mitv://generationnexxxt.com:19806/5469d36a29bd428bbd60342fe7db2471
博斯网球台(農),mitv://generationnexxxt.com:19806/1256ea58cc9c447b9c33d2b68e518d25
博斯魅力网(農),mitv://generationnexxxt.com:19806/d2e51a0dea8e4698945f956bd8e13ad9
博斯无限台(農),mitv://generationnexxxt.com:19806/e60a3e57adf64439a0b6bc85e9e2a7c1
博斯无限二台(農),mitv://generationnexxxt.com:19806/4e3ed72f4150435d90bf020a74ea1bc5
博斯运动(農),mitv://generationnexxxt.com:19806/47d28929d004474cab9819e0f6436759
ELEVEN体育2台(農),mitv://generationnexxxt.com:19806/e3aeaea58e574957a3ce60d7e2d1081d
智林体育台(農),mitv://generationnexxxt.com:19806/e32d399935b14711ad1b193cd5841274
博斯运动二台(農),mitv://generationnexxxt.com:19806/5faa98e5bbc442e4bd72b544651dd1be
OUTDOOR(農),mitv://generationnexxxt.com:19806/6057993e3b7d40ce81c274cb04e6db5a
HBO强档巨献(農),mitv://generationnexxxt.com:19806/f33628c42a3645dba83d317e70abf28c
HBO原创巨献(農),mitv://generationnexxxt.com:19806/8987f1bb3c9740e980bce7d787cfba0d
国家地理高画质野生频道(農),mitv://generationnexxxt.com:19806/faccdb1e8d4a48c4a2eb75b6fb436c05
BBC Earth(農),mitv://generationnexxxt.com:19806/34f24f8ef6214f94a7e8d5981eb9cde2
Discovery Asia(農),mitv://generationnexxxt.com:19806/0cb2bcf330534b429a8e008ccdc8886c
Discovery科学频道(農),mitv://generationnexxxt.com:19806/862c9ba288c44277925b51c391df263b
DMAX(農),mitv://generationnexxxt.com:19806/4e57d52ff07841a082749c96aa813f7b
EVE(農),mitv://generationnexxxt.com:19806/2adb8e78858a455a84520253425057f3
滚动力rollor(農),mitv://generationnexxxt.com:19806/136a99af59514db0994eccafd13c926f
历史频道(農),mitv://generationnexxxt.com:19806/8641f6fb752d427db9a8df1625f88d22
罪案侦缉频道(農),mitv://generationnexxxt.com:19806/ac8e4a1c6d944d28a3d281d65f6892a2
BBC Lifestyle(農),mitv://generationnexxxt.com:19806/99d72fa5a5e94df7a3d961690ee09785
LUXE TV(農),mitv://generationnexxxt.com:19806/c02d3bf53e8f4021947feb28aeb0c496
Lifetime(農),mitv://generationnexxxt.com:19806/d0da12938b6545828917832ad283dfce
KLT-靖天国际台(農),mitv://generationnexxxt.com:19806/4c1e84b189e54aee8e1606a285eb57d9
HGTV居家乐活频道(農),mitv://generationnexxxt.com:19806/d6ed657bb866458a91e28701a1b0bcf1
Love Nature(農),mitv://generationnexxxt.com:19806/0e5b3219870a4f79bec208ec1fbaad63
美食星球(農),mitv://generationnexxxt.com:19806/c8b8f19c8410441eb9e9039572c72137
亚洲美食频道(農),mitv://generationnexxxt.com:19806/5ae5dc61eb68407cb5dac94ce8dfca2e
亚洲旅游台(農),mitv://generationnexxxt.com:19806/8e7af36f23874793854226c5b64097d3
EYE TV旅游台(農),mitv://generationnexxxt.com:19806/1f972fea45904a9caa1119860d4d4b70
时尚频道(農),mitv://generationnexxxt.com:19806/e87adc01be824ef19f005a76e4fce189
好消息2台(農),mitv://generationnexxxt.com:19806/cb76c9e88c7640338483654e54fa3feb
三立综合台(農),mitv://generationnexxxt.com:19806/88111b4d4a2b458cacbff40f21b31d7e
靖天资讯台(農),mitv://generationnexxxt.com:19806/73055a21a1ca42d09f7ffd71999903bd
靖天综合台(農),mitv://generationnexxxt.com:19806/584a9cd055a345c0aeee443b3689a0b0
靖天育乐台(農),mitv://generationnexxxt.com:19806/7041763caa1a48e4bc840abd3747f33d
中视经典台(農),mitv://generationnexxxt.com:19806/0a7a6c90f54b48e0878d0594d08916f6
中视菁采台(農),mitv://generationnexxxt.com:19806/dc2d664758354920a5935d334a40e7e8
TVBS精采台(農),mitv://generationnexxxt.com:19806/8f1da99629564b52ba7ebf7621218671
壹电视综合(農),mitv://generationnexxxt.com:19806/2b36e682b58e4ad391e9b92657353ece
纬来精采(農),mitv://generationnexxxt.com:19806/494e120f435d4da6bbdd81e8e47d4d69
ETtoday综合台(農),mitv://generationnexxxt.com:19806/87a1551a86004305b6cfd947fb0898ef
民视第一台(農),mitv://generationnexxxt.com:19806/b82e864a876e4a99adf62a0f7a797714
民视台湾台(農),mitv://generationnexxxt.com:19806/742c1ff14b4b47d49007cd12204c8483
Nice TV靖天欢乐台(農),mitv://generationnexxxt.com:19806/98a98abaa4ef450aa710ba2f039a08e7
八大优频道(農),mitv://generationnexxxt.com:19806/c856f18bc2c341c1a62efaecf715cb95
三立戏剧台(農),mitv://generationnexxxt.com:19806/3895ac8ec28947a3986879aaaffd940b
龙华戏剧(農),mitv://generationnexxxt.com:19806/955e7726fd614ca882010eedce3fe41f
靖天戏剧台(農),mitv://generationnexxxt.com:19806/3baa9af2462a4ebaaacbff7f0fef72e8
TG群https://t.me/lfy6666
靖洋戏剧台(農),mitv://generationnexxxt.com:19806/1137318be4d5414bbd8dd81b8187154c
靖天日本台(農),mitv://generationnexxxt.com:19806/b44ffe1378b4424e975f518583c4915a
i-Fun动漫台(農),mitv://generationnexxxt.com:19806/5b0acde9dcbf46fdb9022aa9c0e7ccec
韩国娱乐台(農),mitv://generationnexxxt.com:19806/9f533ff19cae4327a3e1a0ab41c8a7ec
星卫娱乐台(農),mitv://generationnexxxt.com:19806/c5ff16fd35be4dc08f011fee26c67f96
ROCK Extreme(農),mitv://generationnexxxt.com:19806/83372f3612d641d5aa2ad1a2073317b8
中视新闻台(農),mitv://generationnexxxt.com:19806/8817421e14dd462f8deede53ce057af1
寰宇新闻台(農),mitv://generationnexxxt.com:19806/644caa69000a86d02d4e808470d2023f
华视新闻(農),mitv://generationnexxxt.com:19806/ab85a40ff8754fe58c6aec3a9768925d
NHK新闻资讯台(農),mitv://generationnexxxt.com:19806/2827343b83c648d08bf066785cf70ad0
美亚电影台HD(農),mitv://generationnexxxt.com:19806/c4cf7dc18295472595398d0ad757ccf1
龙华电影(農),mitv://generationnexxxt.com:19806/cede451738ef405fbb9fd50f010c6e69
星卫HD电影台(農),mitv://generationnexxxt.com:19806/e241d240f66a45adb8be67c8c5cb7edc
靖天映画(農),mitv://generationnexxxt.com:19806/3ee9183e81d7426b9951e42251877c96
靖天电影台(農),mitv://generationnexxxt.com:19806/030b9d54cd424c6ba0d5e8acf16f9769
WARNER TV(農),mitv://generationnexxxt.com:19806/875d0108135e450485fe55ebca3e1a43
Star Movies HD(農),mitv://generationnexxxt.com:19806/bcf382b353a74b509a5ca1354b689efe
AMC最爱电影(農),mitv://generationnexxxt.com:19806/42dc2f449f2c49859e103b0236c34ab1
HBO Family(農),mitv://generationnexxxt.com:19806/ac77e78ed9ea4ff384eaa0de73b75df0
CatchPlay电影台(農),mitv://generationnexxxt.com:19806/7e53298e858e453d8cd89a4f09de4f12
CinemaWorld(農),mitv://generationnexxxt.com:19806/82a4e1f9268245ed93f38fcb17732c8f
壹电视电影台(農),mitv://generationnexxxt.com:19806/c4d7d3c0d08941afa5b11dfa41a74576
采昌影剧台(農),mitv://generationnexxxt.com:19806/46320be49d0f44aea4691fe2cc087bab
佛卫慈悲台(農),mitv://generationnexxxt.com:19806/b1f5e04866ea476786f2d26f1d2f84f7
TV5Monde(農),mitv://generationnexxxt.com:19806/5206358477b44788b15c15f7ad658464
Cbeebies(農),mitv://generationnexxxt.com:19806/cd8a6c94b8fe46cd97a508e0a93b6a71
EYE TV戏剧台(農),mitv://generationnexxxt.com:19806/75e45b2ae9bd4a5fa05906c00742d7a1
台视新闻台(農),mitv://generationnexxxt.com:19806/3a402f366afa4a42bd0b16b432ebbdff
寰宇新闻台湾台(農),mitv://generationnexxxt.com:19806/9fb791a3f94e4716b62136ce3babc027
台视财经台(農),mitv://generationnexxxt.com:19806/89ceac38febb4d29aaba883ff9484a9b
纬来日本(農),mitv://generationnexxxt.com:19806/83bd0d8db4124c15ad8f88828c6b344b
爱尔达影剧台(農),mitv://generationnexxxt.com:19806/0ae6acbb2a164e17b1de9038dd928a11
ROCK Entertainment(農),mitv://generationnexxxt.com:19806/ef256b49ee4c4b83ad97da453803dde6
民视(备)(農),mitv://generationnexxxt.com:19806/07b465de830f4fb7a7e9b3f826401578
三立台湾台(备)(農),mitv://generationnexxxt.com:19806/f2040a67eec34cb4a65705be966c7f01
Dreamworks(農),mitv://generationnexxxt.com:19806/8b6a297545fb4063ace56e824af32a35
TV5MONDE Style 生活时尚(農),mitv://generationnexxxt.com:19806/d7524c09437e4caf95c37c75d34f5550
Travel Channel(農),mitv://generationnexxxt.com:19806/ecb2099c459140d88ce3e064ae7b71b8
影迷数位电影台(農),mitv://generationnexxxt.com:19806/0cbe5d2989244df691dcadb213d70d98
卫视中文台(農),mitv://generationnexxxt.com:19806/9d38f569252d4317834d6c9a9ae03a32
爱尔达体育1台(農),mitv://generationnexxxt.com:19806/694aae01164f482eae2be66c1255171c
Star Movies Gold(農),mitv://generationnexxxt.com:19806/67b71795aa8042728556240d531e7a31
爱尔达体育3台(農),mitv://generationnexxxt.com:19806/bed0a4b629d149bc90aee0522c633b43
台视(备)(農),mitv://generationnexxxt.com:19806/f7826ceb93174d1f95c677cb053290d8
大爱(备)(農),mitv://generationnexxxt.com:19806/210ccc7869454699884184ab4c6c477d
中视(备)(農),mitv://generationnexxxt.com:19806/4c53fced68824bc1b4e35dbd375e532a
华视(备)(農),mitv://generationnexxxt.com:19806/8a4bfdfe9e844addb903a90141d2fad5
公视(备)(農),mitv://generationnexxxt.com:19806/04efa7fef50b40afa265050107d00bd8
东森新闻台(备)(農),mitv://generationnexxxt.com:19806/d55a0683cbe84a1fb910d10c5e26db2b
镜新闻(農),mitv://generationnexxxt.com:19806/e3e4efe5fc44494eac3a307a9ce46027
Taiwan+(農),mitv://generationnexxxt.com:19806/440274e63a1e4db099c42291fa80f43b
东森购物2台(農),mitv://generationnexxxt.com:19806/44be4ceee59e4f5fb65ec5c2aa672e35
东森购物1台(農),mitv://generationnexxxt.com:19806/cc3ef976a9114c769714c313df7f1faf
CCTV1(農),mitv://generationnexxxt.com:19806/fefa49169743472ba6c1757f91ed00e1
CCTV2(農),mitv://generationnexxxt.com:19806/b2bba5ad68384401a465683b3f02ae03
CCTV3(農),mitv://generationnexxxt.com:19806/3f9746250d4d4a10a2c8e45e2d8c23da
CCTV4(農),mitv://generationnexxxt.com:19806/d2a14b2b50104d21ae1e25fa12115617
CCTV5(農),mitv://generationnexxxt.com:19806/6448e461000a396f1e90f12464086a0b
CCTV5+(農),mitv://generationnexxxt.com:19806/1414c57883054522810cfc3905bd810d
CCTV6(農),mitv://generationnexxxt.com:19806/97af4cc06ea647dc9d5c9dd0c18bb9e5
CCTV7(農),mitv://generationnexxxt.com:19806/0062523e31ff412c89bc41596a86c269
CCTV8(農),mitv://generationnexxxt.com:19806/94db19b26ddc48139cdf6b270d646204
CCTV9(農),mitv://generationnexxxt.com:19806/6e8983ba8cf148e3bc9bc48e344ce20d
CCTV10(農),mitv://generationnexxxt.com:19806/015ff0a3854f4e9f91e00eba3c8d4ed7
CCTV11(農),mitv://generationnexxxt.com:19806/0bb33337787141b7819b10cc248ddd4d
CCTV12(農),mitv://generationnexxxt.com:19806/268e0faee21048c6850d43985f5e68f3
CCTV13(農),mitv://generationnexxxt.com:19806/8be28d1d5c214196a9af5386a8c181c2
CCTV14(農),mitv://generationnexxxt.com:19806/1e4082a6c2b54c768bafe1dd2fb8ea21
CCTV15(農),mitv://generationnexxxt.com:19806/fb346aae15dc49a2a07f00ce74c2f62c
北京卫视(農),mitv://generationnexxxt.com:19806/a2c5fbbebf104f0098c649300e005e02
天津卫视(農),mitv://generationnexxxt.com:19806/fee4c29ea7574403b4733358855b7d69
河北卫视(農),mitv://generationnexxxt.com:19806/c3782ab8d48e4efb9a0fcc991ddd80ee
黑龙江卫视(農),mitv://generationnexxxt.com:19806/93eceec163114660b66cd83e6e012ab9
辽宁卫视(農),mitv://generationnexxxt.com:19806/021e30664c62487a9bb38b45709b0609
东方卫视(農),mitv://generationnexxxt.com:19806/4b92cadd0cc244be8ca71c5f6c247b79
江苏卫视(農),mitv://generationnexxxt.com:19806/f5c4f0af513045118c4a4025c62d121b
浙江卫视(農),mitv://generationnexxxt.com:19806/78a9abefed8c46e39273e12d66ec1cdf
江西卫视(農),mitv://generationnexxxt.com:19806/efb91cc86da647af947d44e5c79c6189
山东卫视(農),mitv://generationnexxxt.com:19806/baf49c8a3bdb4f15b41fa524fe26d7e2
东南卫视(農),mitv://generationnexxxt.com:19806/c8b89cad3cd44596a5640c6fb5dc8612
湖北卫视(農),mitv://generationnexxxt.com:19806/94fbf6c86a4b4679ac86d25ddf9b23fa
湖南卫视(農),mitv://generationnexxxt.com:19806/bcaa6d1a1cdc491bbb209b776e9812b8
深圳卫视(農),mitv://generationnexxxt.com:19806/35e4221191734cf2a145dc0210516bf3
广东卫视(農),mitv://generationnexxxt.com:19806/5647cabc9e354c60a6fd60f83c501d36
广西卫视(農),mitv://generationnexxxt.com:19806/e1156996ab8a4c6e84a61a26d0a7b370
重庆卫视(農),mitv://generationnexxxt.com:19806/46b4c00ab0964611b8500c298e686efc
云南卫视(農),mitv://generationnexxxt.com:19806/0b3551414b7a4675b69db76caafbcdcd
星空卫视(農),mitv://generationnexxxt.com:19806/644b68b4000740582865d4a1341e4837
广东南方卫视(農),mitv://generationnexxxt.com:19806/fc8c572ad54a42e9b235ec4daf1cb1da
珠江台(農),mitv://generationnexxxt.com:19806/6e2125db76bd4c81b59910fc65e5f037
动漫秀场(農),mitv://generationnexxxt.com:19806/185e827581d64584b2ae400ee9195d45
魅力足球(農),mitv://generationnexxxt.com:19806/644b68b4000dad672865d6476b257616
五星体育(農),mitv://generationnexxxt.com:19806/355c611b5c224d6083ae004c4804bbc8
广东体育(農),mitv://generationnexxxt.com:19806/3a0bb6552f554bc29388130f4a2671c8
CHC动作电影(農),mitv://generationnexxxt.com:19806/9f3742571e2f49feb6e86a6cd22273b6
CCTV16(農),mitv://generationnexxxt.com:19806/42bd763830fe456b982b5eb2eb5f5185
广东影视(農),mitv://generationnexxxt.com:19806/bb6656b16276439fbb130ac24703a9cd
CHC高清电影(農),mitv://generationnexxxt.com:19806/6e7167f9e03e4d97985d3a34c64a40ea
CHC家庭影院(農),mitv://generationnexxxt.com:19806/e2f952fba78a4b80b487e69f2cc01798
港台電視31(農),mitv://generationnexxxt.com:19806/5c7ff8bb2e0349cdab492d5aea25ff3c
港台电视32(農),mitv://generationnexxxt.com:19806/afa315c3220e4a3898e3e2b3beca6ac7
HOY TV(農),mitv://generationnexxxt.com:19806/e77cb31fe80747d298ef0d2d9c919f07
﻿翡翠台(备)(農),mitv://generationnexxxt.com:19806/6445f746000d42cc1322c07777266ac1
J2(農),mitv://generationnexxxt.com:19806/c4df08a1f2914a8da93691bfc04bb3ef
无线新闻台(备)(農),mitv://generationnexxxt.com:19806/31eb1cf3f36f4188a77f4260af2b50d9
无线新闻台(農),mitv://generationnexxxt.com:19806/6444e1d5000f2f020ee6ff8c79467f63
无线财经·资讯台(農),mitv://generationnexxxt.com:19806/9d875aca4a794a2aab8f1c34de8fb34e
ViuTVsix(農),mitv://generationnexxxt.com:19806/f5edbdea0bb74f19af4e0ff83d466ab2
ViuTV(農),mitv://generationnexxxt.com:19806/28d586e84f3f4ec8ba30d9339238a43d
凤凰中文台(農),mitv://generationnexxxt.com:19806/5c81a6a5208a4beb877126a1da63e76c
凤凰资讯台(農),mitv://generationnexxxt.com:19806/0b7958cc2d1c4a6f9f9449e92ad92b9e
凤凰香港台(農),mitv://generationnexxxt.com:19806/b70e94e7ac144bf585ad3bb140833c64
TVB星河(粤)(農),mitv://generationnexxxt.com:19806/18d7387cc825496db789bbfa731a5707
阳光卫视(農),mitv://generationnexxxt.com:19806/2248ad425a574167b4c28e6378071e2e
澳门-MACAU(農),mitv://generationnexxxt.com:19806/c387d27336de4557b3dbe76999c5d9e5
澳门莲花(農),mitv://generationnexxxt.com:19806/bba45ad672ed40a9b433330c4839cfe2
now新闻台(農),mitv://generationnexxxt.com:19806/66cd85842cdd40e2b93d2b06afcc0fe6
HKC电影台(農),mitv://generationnexxxt.com:19806/f64b49e3829e4fe2bf948a18b19c5a98
凤凰电影台(農),mitv://generationnexxxt.com:19806/2df8c6787b0a4f08bee3dcccd49aef8b
HKC新闻台(農),mitv://generationnexxxt.com:19806/6444e319000ca2d60eebf08159b06a25
HKC财经资讯台(農),mitv://generationnexxxt.com:19806/644b68b40001aac12865d32a7c670091
HKC 18(農),mitv://generationnexxxt.com:19806/2ea5b3599fc94ffbaf94bcec0b1a436d
HKC 603(農),mitv://generationnexxxt.com:19806/2141e79414314275a21c96d6b9a74933
HKC體育台(農),mitv://generationnexxxt.com:19806/edd0e12a6a464363a6bf754f4ecc0b99
HKC Sports Plus 1(農),mitv://generationnexxxt.com:19806/82f71e9986084c86a85807f6fa9ab8a5
HKC综合娱乐台(農),mitv://generationnexxxt.com:19806/aedac82c51ca473aafe301199d9a07eb
TVB娱乐新闻台(農),mitv://generationnexxxt.com:19806/8378c6ce158144038e684ac97d498273
翡翠台(農),mitv://generationnexxxt.com:19806/6445461c000b6bd1106eb3ea1f1959bd
TVB经典台(農),mitv://generationnexxxt.com:19806/d63e2f53bfab45a5ab38e79430862268
Thrill(農),mitv://generationnexxxt.com:19806/14f535a7ec5a4939a67e7165f94ca38e
明珠台(農),mitv://generationnexxxt.com:19806/8c7997f50b844e5089ecec0cf54dd187
18台(農),mitv://generationnexxxt.com:19806/7126249632434a018e0f66aba32499c9
HKC Sports Plus 3(農),mitv://generationnexxxt.com:19806/a27709fdfa574a5f9ca52c490a37435b
功夫台(华语)(農),mitv://generationnexxxt.com:19806/9b42b669a2c549abbfc8f0320197dc12
美亚电影台(粤语)(農),mitv://generationnexxxt.com:19806/67e1956f4a0842a0a5352f0aabaa54b3
Hands Up(農),mitv://generationnexxxt.com:19806/f9c41983d502432f87f550e6af471efe
粤语片台(農),mitv://generationnexxxt.com:19806/e68f429301a74580bb6a20a0cfdbfe58
亚洲剧台(農),mitv://generationnexxxt.com:19806/be6d34f555884ff8b513b3b3a10d82d0
功夫台(農),mitv://generationnexxxt.com:19806/9b42b669a2c549abbfc8f0320197dc12
HOY资讯台(農),mitv://generationnexxxt.com:19806/a3a0249bb5254e00bd624176ea5d8059
CNN(農),mitv://generationnexxxt.com:19806/3745a94cbe904b9480d19a1b5dfc6275
TV1(農),mitv://generationnexxxt.com:19806/cd44bc00062943c8b7a277ee4a9de89a
TV2(農),mitv://generationnexxxt.com:19806/ed82c864dc0944eea558e8b30c9062a4
TV3(農),mitv://generationnexxxt.com:19806/5f4647b9a7424efb84bfc15ea580c9b5
NTV7(農),mitv://generationnexxxt.com:19806/a0c30ea620c3479186327e3834ce4ad7
八度空间(農),mitv://generationnexxxt.com:19806/4f9b4b927a7d48efb9bf6bf74ded5bb9
TV9(農),mitv://generationnexxxt.com:19806/baeb650a8f9e41979110976e67c9aaf2
Astro Oasis HD(農),mitv://generationnexxxt.com:19806/5e29ed4cfeda4303ac5bc3b9b5677b5e
Astro Warna HD(農),mitv://generationnexxxt.com:19806/b71dd3b2816345f2b3a27357851f64b3
Astro Citra HD(農),mitv://generationnexxxt.com:19806/23e85512bcb64c1a93d3af17bafe0853
Al-Hijrah(農),mitv://generationnexxxt.com:19806/5274a05cbaf642c9a6fc6093126222f1
SUN TV(農),mitv://generationnexxxt.com:19806/cb0c4ac979704b34b1002932e8158924
爱奇艺(農),mitv://generationnexxxt.com:19806/206defdef43a42fb8ee50238e76ac32c
Astro小太阳(農),mitv://generationnexxxt.com:19806/783861d0aade442c87f4e0dafaf6eb2a
Astro AEC(备)(農),mitv://generationnexxxt.com:19806/c2d63292987547978c50a2bf2b2f9dc7
Astro双星(農),mitv://generationnexxxt.com:19806/013a1d56a616457492220b460d7f3b06
天映频道(農),mitv://generationnexxxt.com:19806/644b68b3000a7c162865d184572c1ff0
翡翠台(华丽台)(農),mitv://generationnexxxt.com:19806/273abed884a24011a410ddb0ea81cb1a
Astro AOD HD 311(農),mitv://generationnexxxt.com:19806/8efee211ca7247078c8ab2db528bb701
中天亚洲台(農),mitv://generationnexxxt.com:19806/362649bea34241588b42dd964bdfb100
TVB星河(粤)(農),mitv://generationnexxxt.com:19806/18d7387cc825496db789bbfa731a5707
天映经典(農),mitv://generationnexxxt.com:19806/644b663d000a432e285c34846b9e74d6
Astro欢喜台(農),mitv://generationnexxxt.com:19806/2988f7d8c6d547118cab3b3495d38ced
KBS World(農),mitv://generationnexxxt.com:19806/26152f8d16224d09bca6368ae2db3e36
ONE(農),mitv://generationnexxxt.com:19806/952368f8f4cf42339c651edcb6267585
Colors Hindi(農),mitv://generationnexxxt.com:19806/a5b9ed615fc84d85bde20022d8565941
TVS(農),mitv://generationnexxxt.com:19806/f1eb585cada34a7a82b614b6204ef095
